train_num,route_id,direction,sid1,sname1,sid2,sname2,ts1,ts2,mins,hrs,day_of_week
14,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,07:22:00,07:24:00,2.0,7,Saturday
14,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,07:24:00,07:26:00,2.0,7,Saturday
14,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,07:26:00,07:28:00,2.0,7,Saturday
15,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,07:09:00,07:10:00,1.0,7,Saturday
15,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,07:10:00,07:13:00,3.0,7,Saturday
15,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,07:13:00,07:16:00,3.0,7,Saturday
15,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,07:16:00,07:18:00,2.0,7,Saturday
15,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,07:18:00,07:20:00,2.0,7,Saturday
15,BTS-Silom,go,S04,Saint Louis,S05,Surasak,07:20:00,07:21:00,1.0,7,Saturday
15,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,07:21:00,07:23:00,2.0,7,Saturday
15,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,07:23:00,07:26:00,3.0,7,Saturday
15,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,07:26:00,07:27:00,1.0,7,Saturday
15,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,07:27:00,07:29:00,2.0,7,Saturday
15,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,07:29:00,07:31:00,2.0,7,Saturday
15,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,07:31:00,07:33:00,2.0,7,Saturday
15,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,07:33:00,07:35:00,2.0,7,Saturday
16,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,07:16:00,07:17:00,1.0,7,Saturday
16,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,07:17:00,07:20:00,3.0,7,Saturday
16,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,07:20:00,07:23:00,3.0,7,Saturday
16,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,07:23:00,07:25:00,2.0,7,Saturday
16,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,07:25:00,07:27:00,2.0,7,Saturday
16,BTS-Silom,go,S04,Saint Louis,S05,Surasak,07:27:00,07:28:00,1.0,7,Saturday
16,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,07:28:00,07:30:00,2.0,7,Saturday
16,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,07:30:00,07:33:00,3.0,7,Saturday
16,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,07:33:00,07:34:00,1.0,7,Saturday
16,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,07:34:00,07:36:00,2.0,7,Saturday
16,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,07:36:00,07:38:00,2.0,7,Saturday
16,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,07:38:00,07:40:00,2.0,7,Saturday
16,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,07:40:00,07:42:00,2.0,7,Saturday
17,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,07:23:00,07:24:00,1.0,7,Saturday
17,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,07:24:00,07:27:00,3.0,7,Saturday
17,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,07:27:00,07:30:00,3.0,7,Saturday
17,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,07:30:00,07:32:00,2.0,7,Saturday
17,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,07:32:00,07:34:00,2.0,7,Saturday
17,BTS-Silom,go,S04,Saint Louis,S05,Surasak,07:34:00,07:35:00,1.0,7,Saturday
17,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,07:35:00,07:37:00,2.0,7,Saturday
17,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,07:37:00,07:40:00,3.0,7,Saturday
17,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,07:40:00,07:41:00,1.0,7,Saturday
17,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,07:41:00,07:43:00,2.0,7,Saturday
17,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,07:43:00,07:45:00,2.0,7,Saturday
17,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,07:45:00,07:47:00,2.0,7,Saturday
17,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,07:47:00,07:49:00,2.0,7,Saturday
18,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,07:30:00,07:31:00,1.0,7,Saturday
18,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,07:31:00,07:34:00,3.0,7,Saturday
18,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,07:34:00,07:37:00,3.0,7,Saturday
18,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,07:37:00,07:39:00,2.0,7,Saturday
18,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,07:39:00,07:41:00,2.0,7,Saturday
18,BTS-Silom,go,S04,Saint Louis,S05,Surasak,07:41:00,07:42:00,1.0,7,Saturday
18,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,07:42:00,07:44:00,2.0,7,Saturday
18,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,07:44:00,07:47:00,3.0,7,Saturday
18,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,07:47:00,07:48:00,1.0,7,Saturday
18,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,07:48:00,07:50:00,2.0,7,Saturday
18,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,07:50:00,07:52:00,2.0,7,Saturday
18,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,07:52:00,07:54:00,2.0,7,Saturday
18,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,07:54:00,07:56:00,2.0,7,Saturday
19,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,07:37:00,07:38:00,1.0,7,Saturday
19,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,07:38:00,07:41:00,3.0,7,Saturday
19,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,07:41:00,07:44:00,3.0,7,Saturday
19,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,07:44:00,07:46:00,2.0,7,Saturday
19,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,07:46:00,07:48:00,2.0,7,Saturday
19,BTS-Silom,go,S04,Saint Louis,S05,Surasak,07:48:00,07:49:00,1.0,7,Saturday
